,label,image,description,llm_label,llm_idx
3644,mountain,seg_train/seg_train/mountain/13071.jpg, This is a landscape image. There are mountains in the distance and a valley in the foreground. The sky is blue and there are some clouds. The main object in the image is (D) mountain.,mountain,{'(D)': 171}
3645,mountain,seg_train/seg_train/mountain/8308.jpg," The image shows a mountain range in the distance with a large valley in the foreground. There are clouds in the sky and the sun is shining. The main object in the image is a mountain range.
(D)",mountain,{'(D)': 191}
3646,mountain,seg_train/seg_train/mountain/14323.jpg, The image shows a mountain covered with trees. There is a frozen lake in front of the mountain. The main object in the image is (D) mountain.,mountain,{'(D)': 129}
3647,mountain,seg_train/seg_train/mountain/415.jpg," The image shows a mountain range. The mountains are covered in snow. The sky is cloudy. The main object in the image is a mountain.
(D)",mountain,{'(D)': 133}
3648,mountain,seg_train/seg_train/mountain/12084.jpg, The image shows a mountain range. The mountains are covered in trees. The sky is blue and there are some clouds. The main object in the image is the mountain range. (D),mountain,{'(D)': 166}
3649,mountain,seg_train/seg_train/mountain/8734.jpg," (D)

The main object in the image is a mountain range.",mountain,{'(D)': 1}
3650,mountain,seg_train/seg_train/mountain/17220.jpg, The image shows a mountain range. The mountains are covered in snow and ice. The sky is blue and there are some clouds. The main object in the image is a mountain. So the answer is (D).,mountain,{'(D)': 182}
3651,mountain,seg_train/seg_train/mountain/95.jpg," The image shows a mountain hut on a hillside. There are some people walking on the hillside. The background is a mountain range.
(D)",mountain,{'(D)': 130}
3652,mountain,seg_train/seg_train/mountain/8355.jpg, (D) This is a mountain village. The main objects in the image are mountains.,mountain,{'(D)': 1}
3653,mountain,seg_train/seg_train/mountain/3302.jpg, The image shows a beautiful landscape with a mountain range in the background and a sea in the foreground. The sky is blue and there are some clouds. The main object in the image is the mountain range. '(D)',mountain,{'(D)': 204}
3654,mountain,seg_train/seg_train/mountain/3210.jpg, This is a mountain scene. The main object in the image is (D) mountain.,mountain,{'(D)': 59}
3655,mountain,seg_train/seg_train/mountain/378.jpg," The image shows a snow-capped mountain. The mountain is surrounded by clouds and there is a valley in front of the mountain. The main object in the image is a mountain, so the answer is (D).",mountain,{'(D)': 187}
3656,mountain,seg_train/seg_train/mountain/12598.jpg," The image shows a mountain range in the distance with a forest in front of it. There are some buildings on the left side of the image.
(D)",mountain,{'(D)': 136}
3657,mountain,seg_train/seg_train/mountain/377.jpg, The image shows a mountain village with a large mountain in the background. There are some trees and clouds in the sky. The main object in the image is (D) mountain.,mountain,{'(D)': 153}
3658,mountain,seg_train/seg_train/mountain/7973.jpg, The image shows a mountain next to a lake on a sunny day with white clouds in the blue sky. (D)(E),mountain,"{'(D)': 93, '(E)': 96}"
3659,mountain,seg_train/seg_train/mountain/19794.jpg," The image shows a vast canyon with towering cliffs and buttes. The canyon is filled with shadows and light, creating a dramatic scene. The main object in the image is a mountain.",mountain,{}
3660,mountain,seg_train/seg_train/mountain/8045.jpg, The image shows a mountain range. The mountains are covered in forest. The sky is cloudy. The main object in the image is the mountain range. (D),mountain,{'(D)': 143}
3661,mountain,seg_train/seg_train/mountain/6638.jpg," The image shows a mountain. The main object in the image is a mountain.
(D)",mountain,{'(D)': 73}
3662,mountain,seg_train/seg_train/mountain/5040.jpg, The image shows a mountain range in the distance with a heavy fog or mist in the foreground. (D),mountain,{'(D)': 94}
3663,mountain,seg_train/seg_train/mountain/13128.jpg, The image shows a mountain range in the distance with a valley and a few trees in the foreground. The main object in the image is (D) mountain.,mountain,{'(D)': 131}
3664,mountain,seg_train/seg_train/mountain/2615.jpg, The image shows a mountain. There are two trees on the top of the mountain. The sky is blue and there are some clouds in the sky. There is a forest on the slope of the mountain. (D),mountain,{'(D)': 179}
3665,mountain,seg_train/seg_train/mountain/3685.jpg," The image shows a mountain range. The main object in the image is a mountain.
(D)",mountain,{'(D)': 79}
3666,mountain,seg_train/seg_train/mountain/9444.jpg, (D) This is a mountain landscape image.,mountain,{'(D)': 1}
3667,mountain,seg_train/seg_train/mountain/5309.jpg," The image shows a mountain.
(D)",mountain,{'(D)': 29}
3668,mountain,seg_train/seg_train/mountain/5719.jpg, The image shows a group of people hiking up a snow-covered mountain. The main object in the image is (D) mountain.,mountain,{'(D)': 102}
3669,mountain,seg_train/seg_train/mountain/12518.jpg, The image shows a large mountain in the distance with a large patch of green trees in front of it. There are some clouds in the sky and the sun is shining. (D),mountain,{'(D)': 157}
3670,mountain,seg_train/seg_train/mountain/6222.jpg," There are several people on the top of a mountain. They are taking pictures of the view. There are other mountains in the distance. The sky is blue and there are some clouds.
(D)",mountain,{'(D)': 176}
3671,mountain,seg_train/seg_train/mountain/6944.jpg, The image shows a mountain range. The mountains are in the background and there are some trees and bushes in the foreground. The sky is blue and there are some clouds in the distance. The main object in the image is (D) mountain.,mountain,{'(D)': 217}
3672,mountain,seg_train/seg_train/mountain/9179.jpg, (D) There is a lake in front of a mountain. There is a house and some trees next to the lake.,mountain,{'(D)': 1}
3673,mountain,seg_train/seg_train/mountain/439.jpg," The image shows a snow-capped mountain peak. There are clouds in the sky and snow on the ground. The main object in the image is a mountain.
(D)",mountain,{'(D)': 142}
3674,mountain,seg_train/seg_train/mountain/16469.jpg," The image shows a mountain covered with green vegetation and a blue sky with clouds in the background. The main object in the image is a mountain.
(D)",mountain,{'(D)': 148}
3675,mountain,seg_train/seg_train/mountain/18204.jpg," The image shows a snowy mountain landscape. There is a large snow field in the foreground, with a mountain peak in the background. There are also some rocks and boulders on the snow field. The main object in the image is a mountain. (D)",mountain,{'(D)': 234}
3676,mountain,seg_train/seg_train/mountain/11265.jpg," The image shows a mountain range. The mountains are covered in snow and ice. The sky is clear and blue. The main object in the image is a mountain range.
(D)",mountain,{'(D)': 155}
3677,mountain,seg_train/seg_train/mountain/1993.jpg," This is a mountain landscape. There are no buildings, forests, glaciers, seas, or streets in the image. So the answer is (D).",mountain,{'(D)': 122}
3678,mountain,seg_train/seg_train/mountain/14255.jpg, This is a landscape image. There is a mountain range in the distance. The foreground is a rocky slope covered with grass and snow. (D),mountain,{'(D)': 132}
3679,mountain,seg_train/seg_train/mountain/10474.jpg," (D)
The main object in the image is a mountain. The image is in black and white. The mountain is covered in snow and clouds. The mountain is in the center of the image.",mountain,{'(D)': 1}
3680,mountain,seg_train/seg_train/mountain/2932.jpg," The image shows a rural scene with a road winding through a valley. The valley is surrounded by mountains and hills, and there are some trees and shrubs along the road. The main object in the image is the road. (F)",street,{'(F)': 212}
3681,mountain,seg_train/seg_train/mountain/6278.jpg, The image shows a mountain range. The mountains are covered in trees and the sky is cloudy. There is a valley in the foreground and a mountain peak in the background. (D),mountain,{'(D)': 168}
3682,mountain,seg_train/seg_train/mountain/14560.jpg, The image shows a mountain landscape with a lake in the foreground. The mountains are snow-capped and the trees are green. The water in the lake is calm and clear. There is a small beach on the shore of the lake. The sky is blue and there are some clouds. The main object in the image is (D) mountain.,mountain,{'(D)': 289}
3683,mountain,seg_train/seg_train/mountain/9551.jpg," The image shows a snow-covered mountain in the distance, with a forest of snow-covered trees in front of it. There is a snow-covered field in front of the forest, with a few houses and trees scattered around. The main object in the image is the mountain. (D)",mountain,{'(D)': 256}
3684,mountain,seg_train/seg_train/mountain/16756.jpg," The image shows a snow-capped mountain in the distance with green hills and forests in the foreground. The main object in the image is a mountain.
(D)",mountain,{'(D)': 148}
3685,mountain,seg_train/seg_train/mountain/12579.jpg, The image shows a mountain. There is a mountain in the background. The mountain is surrounded by trees. There is a person walking on a path in the foreground. The path is made of dirt and gravel. There is grass on either side of the path. The sky is blue and there are some clouds in the sky. (D),mountain,{'(D)': 294}
