,label,image,description
4629,mountain,seg_train/seg_train/mountain/11310.jpg," This is an image of a mountain valley. The main objects in the image are mountains and a river.
(D)"
4630,mountain,seg_train/seg_train/mountain/3657.jpg, This is a picture of a snow-capped mountain. The sky is blue and the sun is shining. There are some clouds in the sky. The mountain is covered in snow. (D)
4631,mountain,seg_train/seg_train/mountain/13928.jpg, The image shows a mountain landscape. There is a mountain range in the background and a valley in the foreground. The valley is covered in forest. There is a lake in the middle of the valley. The main object in the image is the mountain range. (D)
4640,mountain,seg_train/seg_train/mountain/14363.jpg, The image shows a mountain valley with a road winding through it. The valley is surrounded by snow-capped mountains and forests. The main object in the image is a mountain. (D)
4642,mountain,seg_train/seg_train/mountain/3465.jpg,
4643,mountain,seg_train/seg_train/mountain/9232.jpg,
4644,mountain,seg_train/seg_train/mountain/11441.jpg,
4645,mountain,seg_train/seg_train/mountain/19912.jpg, The image shows a mountain range. The mountains are covered in trees. The sky is cloudy. The main object in the image is (D) mountain.
4646,mountain,seg_train/seg_train/mountain/12903.jpg, The image shows a rocky mountain covered with trees. The sky is cloudy. The main object in the image is a (D) mountain.
4647,mountain,seg_train/seg_train/mountain/1432.jpg,
4648,mountain,seg_train/seg_train/mountain/3256.jpg, The image shows a beautiful mountain landscape. The main object in the image is a mountain. The mountain is covered in snow and ice. The sky is blue and the sun is shining. The mountain is surrounded by trees and there is a lake in the foreground. The image is very peaceful and serene. (D)
4649,mountain,seg_train/seg_train/mountain/10300.jpg,
4650,mountain,seg_train/seg_train/mountain/19388.jpg, (D) The main object in the image is a mountain.
4651,mountain,seg_train/seg_train/mountain/3275.jpg," The image shows a mountain range. The main object in the image is a mountain.
(D)"
4661,mountain,seg_train/seg_train/mountain/15932.jpg," The image shows a mountain range. The main object in the image is a mountain.
(D)"
4665,mountain,seg_train/seg_train/mountain/9856.jpg, The image shows a mountain and a lake in the foreground. The mountain is covered in snow. The lake is surrounded by trees. The sky is blue and there are some clouds. (D)
4666,mountain,seg_train/seg_train/mountain/4234.jpg," The image shows a snow-capped mountain peak. There are clouds in the sky and a forest on the mountainside. The main object in the image is a mountain, so the answer is (D)."
4669,mountain,seg_train/seg_train/mountain/18131.jpg," The image shows a mountain landscape. There are snow-capped mountains in the distance and a valley in the foreground. There are some trees in the valley. The main object in the image is a mountain.
(D)"
4674,mountain,seg_train/seg_train/mountain/17173.jpg, The image shows a scene of a mountain range. The main object in the image is a mountain. The mountain is covered with trees and there are some clouds in the sky. The image is very beautiful and it is a great place to visit. (D)
4677,mountain,seg_train/seg_train/mountain/5578.jpg,
4678,mountain,seg_train/seg_train/mountain/17661.jpg," The image is of a mountain. The main object in the image is a mountain.
(D)"
4679,mountain,seg_train/seg_train/mountain/7763.jpg,
4680,mountain,seg_train/seg_train/mountain/11284.jpg,
4681,mountain,seg_train/seg_train/mountain/7922.jpg,
4682,mountain,seg_train/seg_train/mountain/6728.jpg,
4683,mountain,seg_train/seg_train/mountain/5330.jpg,
4684,mountain,seg_train/seg_train/mountain/13781.jpg,
4685,mountain,seg_train/seg_train/mountain/18894.jpg,
4686,mountain,seg_train/seg_train/mountain/5264.jpg,
4687,mountain,seg_train/seg_train/mountain/6172.jpg," The image shows a mountain. There is snow on the mountain. The sky is blue. The main object in the image is a mountain.
(D)"
4688,mountain,seg_train/seg_train/mountain/232.jpg,
4689,mountain,seg_train/seg_train/mountain/10081.jpg,
4690,mountain,seg_train/seg_train/mountain/18960.jpg,
4691,mountain,seg_train/seg_train/mountain/8250.jpg, The image shows a rural scene with a road in the foreground and a valley in the background. The valley is filled with a town and surrounded by mountains. The main object in the image is a mountain. (D)
4692,mountain,seg_train/seg_train/mountain/20019.jpg,
4693,mountain,seg_train/seg_train/mountain/14437.jpg,
4694,mountain,seg_train/seg_train/mountain/6545.jpg,
4695,mountain,seg_train/seg_train/mountain/7152.jpg,
4696,mountain,seg_train/seg_train/mountain/3044.jpg,
4697,mountain,seg_train/seg_train/mountain/17380.jpg,
4699,mountain,seg_train/seg_train/mountain/4803.jpg,
4700,mountain,seg_train/seg_train/mountain/5171.jpg,
4701,mountain,seg_train/seg_train/mountain/13041.jpg,
4702,mountain,seg_train/seg_train/mountain/1714.jpg,
4703,mountain,seg_train/seg_train/mountain/2687.jpg,
4704,mountain,seg_train/seg_train/mountain/914.jpg,
4706,mountain,seg_train/seg_train/mountain/6100.jpg,
4707,mountain,seg_train/seg_train/mountain/13139.jpg,
4708,mountain,seg_train/seg_train/mountain/6602.jpg,
4709,mountain,seg_train/seg_train/mountain/2413.jpg,
4710,mountain,seg_train/seg_train/mountain/8845.jpg,
4711,mountain,seg_train/seg_train/mountain/13411.jpg,
4712,mountain,seg_train/seg_train/mountain/4513.jpg,
4713,mountain,seg_train/seg_train/mountain/6367.jpg,
4714,mountain,seg_train/seg_train/mountain/728.jpg,
4715,mountain,seg_train/seg_train/mountain/9748.jpg,
4716,mountain,seg_train/seg_train/mountain/16927.jpg,
4717,mountain,seg_train/seg_train/mountain/13464.jpg,
4718,mountain,seg_train/seg_train/mountain/18726.jpg,
4719,mountain,seg_train/seg_train/mountain/4163.jpg,
4720,mountain,seg_train/seg_train/mountain/15408.jpg,
4721,mountain,seg_train/seg_train/mountain/10659.jpg,
4722,mountain,seg_train/seg_train/mountain/4330.jpg,
4723,mountain,seg_train/seg_train/mountain/7780.jpg,
4724,mountain,seg_train/seg_train/mountain/18967.jpg,
4725,mountain,seg_train/seg_train/mountain/13553.jpg,
4726,mountain,seg_train/seg_train/mountain/5120.jpg,
4727,mountain,seg_train/seg_train/mountain/13909.jpg,
4728,mountain,seg_train/seg_train/mountain/6592.jpg,
4729,mountain,seg_train/seg_train/mountain/15971.jpg,
4730,mountain,seg_train/seg_train/mountain/748.jpg,
4731,mountain,seg_train/seg_train/mountain/1473.jpg,
4732,mountain,seg_train/seg_train/mountain/2390.jpg,
4733,mountain,seg_train/seg_train/mountain/6012.jpg,
4734,mountain,seg_train/seg_train/mountain/3978.jpg,
4735,mountain,seg_train/seg_train/mountain/12069.jpg,
4736,mountain,seg_train/seg_train/mountain/11044.jpg,
4737,mountain,seg_train/seg_train/mountain/10857.jpg,
4738,mountain,seg_train/seg_train/mountain/12383.jpg, The image shows a snow-capped mountain in the distance with trees and snow in the foreground. (D)
4739,mountain,seg_train/seg_train/mountain/17496.jpg,
4740,mountain,seg_train/seg_train/mountain/10319.jpg,
4741,mountain,seg_train/seg_train/mountain/4727.jpg,
4742,mountain,seg_train/seg_train/mountain/17277.jpg,
4743,mountain,seg_train/seg_train/mountain/9393.jpg,
4744,mountain,seg_train/seg_train/mountain/9990.jpg," The image shows a mountain range. There are no buildings, forests, glaciers, seas, or streets in the image. So the answer is (D)."
4745,mountain,seg_train/seg_train/mountain/19240.jpg, The image shows a mountain covered with clouds. There are some ruins on the mountain. The main object in the image is (D) mountain.
4746,mountain,seg_train/seg_train/mountain/12528.jpg,
4747,mountain,seg_train/seg_train/mountain/5373.jpg,
4748,mountain,seg_train/seg_train/mountain/16104.jpg,
4749,mountain,seg_train/seg_train/mountain/12320.jpg,
4750,mountain,seg_train/seg_train/mountain/6385.jpg,
4751,mountain,seg_train/seg_train/mountain/13711.jpg,
4752,mountain,seg_train/seg_train/mountain/5752.jpg,
4753,mountain,seg_train/seg_train/mountain/5122.jpg," The image shows a mountain range. The mountains are covered in trees. The sky is clear and blue. The sun is shining. There are no buildings, forests, glaciers, seas, or streets in the image. The main object in the image is a mountain.
(D)"
4754,mountain,seg_train/seg_train/mountain/8679.jpg, The image shows a mountain range. The mountains are covered in snow. The sky is cloudy. (D)
4755,mountain,seg_train/seg_train/mountain/8500.jpg,
4756,mountain,seg_train/seg_train/mountain/6986.jpg, The image shows a large rock covered with snow and moss in a snowy forest. The main object in the image is a rock. So the answer is '(A)'.
4757,mountain,seg_train/seg_train/mountain/2471.jpg, This is a landscape image. There are mountains in the background and a valley in the foreground. The sky is clear and blue. The main object in the image is (D) mountain.
4758,mountain,seg_train/seg_train/mountain/16636.jpg, This is a picture of a glacier. The glacier is located in a valley between two mountains. The glacier is covered in snow and ice. There is a lake in front of the glacier. The sky is cloudy. (C)
4759,mountain,seg_train/seg_train/mountain/17066.jpg,
4760,mountain,seg_train/seg_train/mountain/3284.jpg,
4761,mountain,seg_train/seg_train/mountain/18287.jpg, The image shows a mountain stream. The main object in the image is a river. So the answer is '(E)'.
4762,mountain,seg_train/seg_train/mountain/11894.jpg,
4763,mountain,seg_train/seg_train/mountain/10136.jpg," The image shows a mountain range. There are two main peaks in the foreground, with a valley and a glacier between them. In the background, there are more mountains. The sky is blue and there are some clouds. The main object in the image is (D) mountain."
4764,mountain,seg_train/seg_train/mountain/16805.jpg, (D) There is a mountain in the image.
4765,mountain,seg_train/seg_train/mountain/16764.jpg," The image shows a snow-capped mountain peak. There are also some rocks and snow on the mountain. The sky is blue and clear. The main object in the image is a mountain.
(D)"
4766,mountain,seg_train/seg_train/mountain/1160.jpg," The image shows a snow-capped mountain peak. There are some clouds in the sky. The mountain is the main object in the image.
(D)"
4767,mountain,seg_train/seg_train/mountain/9298.jpg, There is a mountain in the distance. There are some trees in the middle. There is a grassland in the front. There is a house on the grassland. The main object in the image is (D) mountain.
4768,mountain,seg_train/seg_train/mountain/17502.jpg, The image shows a rocky hill with sparse trees. The sky is blue and clear. The main object in the image is (D) mountain.
4769,mountain,seg_train/seg_train/mountain/5514.jpg, This is a mountain landscape. The main object in the image is (D) mountain.
4770,mountain,seg_train/seg_train/mountain/14646.jpg," The image shows a mountain landscape. The main object in the image is a mountain.
(D)"
4771,mountain,seg_train/seg_train/mountain/5136.jpg," The image shows a snow-covered mountain. There are some trees on the mountain. The sky is blue and there are some clouds in the sky. The main object in the image is a mountain, so the answer is (D)."
4772,mountain,seg_train/seg_train/mountain/14950.jpg, (D) This is a snow-capped mountain range.
4773,mountain,seg_train/seg_train/mountain/3849.jpg, The image shows a large mountain in the distance with a few trees in front of it. The sky is clear and blue. (D)
4774,mountain,seg_train/seg_train/mountain/7586.jpg," The image shows a large mountain in the distance with clouds around it. The main object in the image is a mountain.
(D)"
4775,mountain,seg_train/seg_train/mountain/13200.jpg,
4776,mountain,seg_train/seg_train/mountain/8441.jpg,
4777,mountain,seg_train/seg_train/mountain/19038.jpg," The image shows a snow-capped mountain peak. There are some trees in the foreground. The main object in the image is a mountain.
(D)"
4778,mountain,seg_train/seg_train/mountain/15503.jpg,
4779,mountain,seg_train/seg_train/mountain/15204.jpg, The image shows a mountain range from an aerial view. The mountains are covered in snow and the sky is hazy. (D)
4780,mountain,seg_train/seg_train/mountain/7813.jpg,
4781,mountain,seg_train/seg_train/mountain/13885.jpg,
4782,mountain,seg_train/seg_train/mountain/11232.jpg,
4783,mountain,seg_train/seg_train/mountain/3269.jpg,
4784,mountain,seg_train/seg_train/mountain/18309.jpg,
4785,mountain,seg_train/seg_train/mountain/9502.jpg,
4786,mountain,seg_train/seg_train/mountain/17209.jpg, The image shows a mountain range in the distance with a town in the foreground. The main object in the image is (D) mountain.
4787,mountain,seg_train/seg_train/mountain/19600.jpg,
4788,mountain,seg_train/seg_train/mountain/15510.jpg,
4789,mountain,seg_train/seg_train/mountain/11487.jpg,
4790,mountain,seg_train/seg_train/mountain/1284.jpg,
4791,mountain,seg_train/seg_train/mountain/13376.jpg,
4792,mountain,seg_train/seg_train/mountain/9430.jpg,
4793,mountain,seg_train/seg_train/mountain/19238.jpg,
4794,mountain,seg_train/seg_train/mountain/12445.jpg,
4795,mountain,seg_train/seg_train/mountain/19307.jpg,
4796,mountain,seg_train/seg_train/mountain/5093.jpg,
4797,mountain,seg_train/seg_train/mountain/1380.jpg,
4798,mountain,seg_train/seg_train/mountain/4850.jpg,
4799,mountain,seg_train/seg_train/mountain/18177.jpg,
4800,mountain,seg_train/seg_train/mountain/4062.jpg,
4801,mountain,seg_train/seg_train/mountain/9048.jpg,
4802,mountain,seg_train/seg_train/mountain/18125.jpg,
4803,mountain,seg_train/seg_train/mountain/5926.jpg,
4804,mountain,seg_train/seg_train/mountain/1637.jpg,
4805,mountain,seg_train/seg_train/mountain/18122.jpg,
4806,mountain,seg_train/seg_train/mountain/16531.jpg,
4807,mountain,seg_train/seg_train/mountain/4695.jpg,
4808,mountain,seg_train/seg_train/mountain/10647.jpg,
4809,mountain,seg_train/seg_train/mountain/15998.jpg,
4811,mountain,seg_train/seg_train/mountain/12483.jpg,
4812,mountain,seg_train/seg_train/mountain/366.jpg,
4813,mountain,seg_train/seg_train/mountain/7960.jpg,
4814,mountain,seg_train/seg_train/mountain/4406.jpg,
4815,mountain,seg_train/seg_train/mountain/15812.jpg,
4816,mountain,seg_train/seg_train/mountain/12047.jpg,
4817,mountain,seg_train/seg_train/mountain/13654.jpg,
4818,mountain,seg_train/seg_train/mountain/9806.jpg,
4819,mountain,seg_train/seg_train/mountain/7979.jpg,
4821,mountain,seg_train/seg_train/mountain/5538.jpg,
4822,mountain,seg_train/seg_train/mountain/9311.jpg,
4823,mountain,seg_train/seg_train/mountain/7464.jpg,
4824,mountain,seg_train/seg_train/mountain/11480.jpg,
4825,mountain,seg_train/seg_train/mountain/2481.jpg,
4827,mountain,seg_train/seg_train/mountain/19601.jpg,
4828,mountain,seg_train/seg_train/mountain/6156.jpg,
4830,mountain,seg_train/seg_train/mountain/6411.jpg,
4831,mountain,seg_train/seg_train/mountain/15826.jpg,
4833,mountain,seg_train/seg_train/mountain/14221.jpg,
4835,mountain,seg_train/seg_train/mountain/9012.jpg,
4838,mountain,seg_train/seg_train/mountain/5554.jpg,
4839,mountain,seg_train/seg_train/mountain/15189.jpg,
4840,mountain,seg_train/seg_train/mountain/17810.jpg,
4841,mountain,seg_train/seg_train/mountain/7474.jpg,
4842,mountain,seg_train/seg_train/mountain/12337.jpg,
4843,mountain,seg_train/seg_train/mountain/19400.jpg,
4846,mountain,seg_train/seg_train/mountain/13934.jpg,
4848,mountain,seg_train/seg_train/mountain/34.jpg,
4849,mountain,seg_train/seg_train/mountain/1819.jpg,
4851,mountain,seg_train/seg_train/mountain/15462.jpg,
4852,mountain,seg_train/seg_train/mountain/5611.jpg,
4854,mountain,seg_train/seg_train/mountain/5393.jpg,
4857,mountain,seg_train/seg_train/mountain/8242.jpg,
4858,mountain,seg_train/seg_train/mountain/14987.jpg,
4860,mountain,seg_train/seg_train/mountain/14907.jpg,
4861,mountain,seg_train/seg_train/mountain/14655.jpg,
4863,mountain,seg_train/seg_train/mountain/6276.jpg,
4866,mountain,seg_train/seg_train/mountain/10876.jpg,
4869,mountain,seg_train/seg_train/mountain/9771.jpg,
4870,mountain,seg_train/seg_train/mountain/11100.jpg,
4872,mountain,seg_train/seg_train/mountain/14095.jpg,
4873,mountain,seg_train/seg_train/mountain/11864.jpg,
4875,mountain,seg_train/seg_train/mountain/5065.jpg,
4877,mountain,seg_train/seg_train/mountain/5075.jpg,
4881,mountain,seg_train/seg_train/mountain/5895.jpg,
4884,mountain,seg_train/seg_train/mountain/11491.jpg,
4889,mountain,seg_train/seg_train/mountain/2053.jpg,
